Trailing P/E Ratio,Forward P/E Ratio,Price to Book Ratio,Dividend Yield,Earnings Per Share Trailing,Earnings Per Share Forward,Return on Equity,Debt to Equity Ratio,Free Cash Flow,Revenue Growth,Beta (Volatility),Operating Margin,Gross Margin,Net Profit Margin,Price to Sales Ratio,Current Ratio,Quick Ratio,Interest Coverage Ratio,Dividend Payout Ratio,Return on Assets,Return on Investment,Enterprise Value,Enterprise Value to EBITDA,Price to Free Cash Flow,PEG Ratio,Book Value Per Share,Symbol,Error
Not Available,720.72076,1.9370462,Not Available,Not Available,0.08,-0.17681,34.153,-21000000,0.098,1.068,-0.13793,0.70015997,-0.21664,2.2426512,1.436,1.266,Not Available,Not Available,-0.021459999,Not Available,1480376320,493.459,Not Available,Not Available,1.239,BB,
73.94118,48.346153,1.0094764,0.081,Not Available,0.26,0.013940001,106.906,114120000,0.041,0.695,0.27927,0.66035,0.061350003,4.434018,0.675,0.482,Not Available,Not Available,0.0165,Not Available,2894391808,16.91,Not Available,Not Available,12.452,DEA,
Not Available,-31.505041,4.8209367,Not Available,Not Available,-0.6,-0.40261,2.597,23083876,0.457,0.947,-0.46675998,0.6678,-0.25726,3.111221,1.774,1.403,Not Available,Not Available,-0.16643,Not Available,864593408,-11.705,Not Available,Not Available,4.356,PHR,
27.86598,22.81013,3.0735118,0.0029,Not Available,2.37,0.113579996,24.891,72818872,-0.016,0.58,0.16760999,0.35731998,0.11662,3.1733894,2.462,1.778,Not Available,Not Available,0.06048,Not Available,1711308416,16.361,Not Available,Not Available,17.589,CTS,
Not Available,18.395294,1.2512976,Not Available,Not Available,1.02,-0.02676,282.06,222558000,0.077,1.924,0.08197,0.58461,-0.01382,0.6466027,1.138,0.283,Not Available,Not Available,0.0188,Not Available,3386867968,7.905,Not Available,Not Available,14.449,PSFE,
65.21739,52.173916,1.2094823,0.0317,Not Available,0.29,0.01906,108.873,-10351750,0.021,1.529,0.03415,0.24494,0.023659999,1.556709,1.97,1.486,Not Available,Not Available,0.01854,Not Available,2829436672,13.204,Not Available,Not Available,12.402,XHR,
42.07317,33.604115,1.8331562,0.0136,Not Available,0.51,0.04445,0.092,-71169504,-0.151,0.798,0.01427,0.24253,0.03364,1.4028732,1.458,1.249,Not Available,Not Available,0.02238,Not Available,1396898304,8.975,Not Available,Not Available,9.41,MRTN,
Not Available,28.743591,1.1017199,Not Available,Not Available,2.22,-0.34258,8.25,167047632,-0.029,0.578,0.08651,0.77084,-0.76137,2.0425894,1.682,1.497,Not Available,Not Available,0.01001,Not Available,1351104384,12.595,Not Available,Not Available,20.35,NTCT,
33.34483,45.695114,0.7597423,0.059899997,Not Available,0.19,0.0301,101.024,264992880,0.034,1.698,0.11563,0.28254998,0.05192,1.0959555,1.294,1.116,Not Available,Not Available,0.0188,Not Available,3842348032,11.579,Not Available,Not Available,12.728,RLJ,
23.894737,16.807396,5.2975492,0.0217,Not Available,4.55,0.23702998,203.777,143761376,0.029,0.831,0.12657,0.47669998,0.05523,1.345567,1.576,0.991,Not Available,Not Available,0.06171,Not Available,2008857600,12.034,Not Available,Not Available,10.284,CSGS,
104.53126,11.695805,0.8053255,0.0297,Not Available,2.63,0.0072500003,22.196,83450000,0.016,0.399,0.04483,0.08149,0.00358,0.3750717,2.094,0.935,Not Available,Not Available,0.02898,Not Available,2027799552,8.82,Not Available,Not Available,41.536,FDP,
Not Available,-9.77771,1.0217813,Not Available,Not Available,-0.89,-0.51646,105.384,261994256,-0.03,0.9,-0.06302,0.70815,-0.3791,0.5956945,1.727,1.576,Not Available,Not Available,-0.03127,Not Available,1992647552,30.107,Not Available,Not Available,8.769,TDOC,
8.64881,15.457448,0.8880875,0.0091,Not Available,4.7,0.10783,37.047,71974840,-0.028,0.717,0.03122,0.23514,0.0274,0.23681574,2.986,1.409,Not Available,Not Available,0.05298,Not Available,1596270592,4.887,Not Available,Not Available,81.805,IMKTA,
12.884376,Not Available,2.6873758,0.0689,Not Available,Not Available,0.16445999,28.909,75342464,0.332,0.769,0.72436994,1.0,0.76605004,Not Available,2.977,2.965,Not Available,Not Available,0.07116,Not Available,2529796864,Not Available,Not Available,Not Available,8.745,ECCC,
44.707966,35.002388,1.8941212,0.0070999996,Not Available,2.12,0.043530002,57.177,91650000,-0.034,0.845,0.11414,0.31702998,0.04586,2.0485559,3.029,1.331,Not Available,Not Available,0.03656,Not Available,2156623104,13.789,Not Available,Not Available,26.672,HLIO,
7.7361813,7.6955185,0.89329237,Not Available,Not Available,3.99,0.12794,41.828,386596256,-0.023,2.197,0.06431,0.40506,0.06043,0.43779367,2.917,1.633,Not Available,Not Available,0.06959,Not Available,1569659008,4.794,Not Available,Not Available,34.468,GIII,
Not Available,-9.821782,4.0873504,Not Available,Not Available,-1.02,-0.72672,19.828,-55723376,0.083,1.256,-2.6513,-0.41421002,-2.26461,25.316238,16.635,16.346,Not Available,Not Available,-0.2237,Not Available,1267967872,-11.449,Not Available,Not Available,2.427,OCUL,
16.24603,10.985679,1.2955285,0.033299997,Not Available,3.69,0.08904,45.975,340387488,0.088,0.284,0.12473,0.32075,0.065510005,1.0500487,2.824,0.122,Not Available,Not Available,0.00721,Not Available,2124848640,11.284,Not Available,Not Available,31.601,HMN,
18.4415,17.159782,2.9895506,0.014400001,Not Available,4.87,0.17083,4.15,75723624,0.037,1.759,0.25441998,0.65901,0.16819,2.9779947,0.569,0.427,Not Available,Not Available,0.110249996,Not Available,1515568384,9.036,Not Available,Not Available,27.944,MCRI,
Not Available,-50.4878,3.1603053,Not Available,Not Available,-0.04,-0.04908,Not Available,-23711500,-0.106,1.884,-22.694962,-0.25425,Not Available,469.6953,6.278,6.052,Not Available,Not Available,-0.05519,Not Available,1740221568,-36.955,Not Available,Not Available,0.655,DNN,
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,ECCV,
57.57143,Not Available,0.9219858,0.065799996,Not Available,Not Available,0.01701,38.172,122907128,-0.031,0.153,0.33696,0.88404,0.13568,7.0519333,6.098,5.881,Not Available,Not Available,0.02056,Not Available,1797060224,12.572,Not Available,Not Available,26.226,SILA,
Not Available,-5.0917645,3.3038166,Not Available,Not Available,-4.18,-0.5188,3.29,-104008496,0.194,1.114,-970.69763,Not Available,Not Available,5676.0356,18.551,18.21,Not Available,Not Available,-0.32145,Not Available,1239621504,-4.388,Not Available,Not Available,6.55,VRDN,
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,METCL,
Not Available,11.827226,7.655032,Not Available,Not Available,4.05,-1.2081,726.34,236712496,-0.155,1.607,0.2242,0.29209998,-0.38106,1.110155,1.765,0.923,Not Available,Not Available,0.058530003,Not Available,3080019200,9.075,Not Available,Not Available,5.902,NGVT,
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,TRINI,
Not Available,-40.215385,7.5266337,Not Available,Not Available,-1.77,-0.109799996,Not Available,-82642496,Not Available,-0.583,Not Available,Not Available,Not Available,Not Available,3.551,2.722,Not Available,Not Available,-0.45595002,Not Available,1062443776,-7.413,Not Available,Not Available,3.473,SAVA,
Not Available,-11.185193,0.65402645,Not Available,Not Available,0.21,Not Available,69.646,Not Available,-0.04,0.341,-0.08197,0.65182,-0.4969,3.0289216,1.683,1.551,Not Available,Not Available,Not Available,Not Available,2009751296,56.649,Not Available,Not Available,4.694,ETWO,
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,TRINZ,
18.852564,13.247747,0.99580145,0.026800001,Not Available,2.22,0.055409998,Not Available,Not Available,0.077,1.357,0.3802,Not Available,0.23143,4.31927,Not Available,Not Available,Not Available,Not Available,0.00676,Not Available,783735040,Not Available,Not Available,Not Available,29.534,VBTX,
,,,,,,,,,,,,,,,,,,,,,,,,,,VITL,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,ANGI,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,TRINL,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,KEN,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,CRCT,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,WABC,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,HELE,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,AGL,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,HE,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,SBH,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,LNN,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,IART,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,MFA,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,DAWN,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,UPWK,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,ARI,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,SBBA,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,ZUO,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,DNOW,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,AVDL,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,ATRC,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,OXM,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,ORLA,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,OCSL,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,DSL,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,CENX,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,ADEA,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,EVGO,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,XRX,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,NTST,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,GYRE,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,NX,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,IMTX,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,XNCR,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,UNIT,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,CGBDL,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,BKD,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,NEXT,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,RC,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,RES,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,HOV,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,LMND,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,DCBO,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,NMFC,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,CIM,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,WTTR,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,KRO,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,PHAT,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,AIV,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,UVV,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,MFIC,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,WINA,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,RBCAA,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,GAM,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,USPH,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,FSCO,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,PLAY,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,QCRH,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,SEDG,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,SPRY,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,DK,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,TPC,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,INDV,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,INVA,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,ADV,Expecting value: line 1 column 1 (char 0)
,,,,,,,,,,,,,,,,,,,,,,,,,,GIC,Expecting value: line 1 column 1 (char 0)
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,PLSE,
Not Available,-20.789225,32.392056,Not Available,Not Available,-1.65,-2.2345,605.885,Not Available,0.045,1.208,-0.32661998,0.6508,-0.46126997,7.0485106,3.623,2.118,Not Available,Not Available,-0.12073,Not Available,1269209472,-26.473,Not Available,Not Available,1.158,ESTA,
23.564936,16.736357,5.8317485,0.081199996,Not Available,13.01,0.21447,529.279,45548376,0.005,0.8,0.35625,0.56060004,0.20331,4.764636,1.486,1.365,Not Available,Not Available,0.04034,Not Available,1779249664,14.315,Not Available,Not Available,37.337,ALX,
Not Available,11.043598,1.2171053,Not Available,Not Available,1.15,-0.18212,188.067,41530376,-0.132,2.26,0.03861,0.18721001,-0.03983,0.22473145,2.027,1.009,Not Available,Not Available,0.01176,Not Available,2013480576,10.819,Not Available,Not Available,8.512,JELD,
Not Available,-94.03378,0.7332115,0.0514,Not Available,-0.1,-0.0454,136.364,239593632,-0.052,1.194,0.13574,0.59016,-0.13473,2.0860763,0.899,0.825,Not Available,Not Available,0.011510001,Not Available,3296395520,13.79,Not Available,Not Available,13.134,PDM,
Not Available,28.099022,1.0811526,Not Available,Not Available,1.86,-0.05539,248.461,317832384,0.05,0.409,0.02009,0.21589,-0.00458,0.08874693,1.094,0.366,Not Available,Not Available,0.0402,Not Available,3074461184,5.278,Not Available,Not Available,11.349,OMI,
9.463768,8.429505,0.81299806,0.122,Not Available,1.53,0.08614001,558.054,Not Available,105.185,1.475,0.09983,0.85033,0.20737,1.4056224,0.809,0.318,Not Available,Not Available,0.01274,Not Available,12062347264,Not Available,Not Available,Not Available,16.064,PMT,
Not Available,-3.4285717,Not Available,Not Available,Not Available,0.8,Not Available,Not Available,-384937504,0.027,2.096,0.111619994,0.37677,-0.16841,0.18593988,1.397,0.431,Not Available,Not Available,0.03432,Not Available,11214478336,12.125,Not Available,Not Available,-15.392,COMM,
46.780563,29.46298,6.538293,0.01,Not Available,5.06,0.14689,1.2,146160496,0.606,0.471,0.082270004,0.12667,0.061100002,2.8254254,1.626,1.552,Not Available,Not Available,0.04542,Not Available,1549901312,32.912,Not Available,Not Available,22.824,AGX,
Not Available,-19.543434,1.890016,Not Available,Not Available,0.34,-0.12974,0.628,71963624,0.064,1.443,-0.12363,0.53382,-0.114379995,1.638683,2.609,2.436,Not Available,Not Available,-0.071329996,Not Available,445358624,-4.557,Not Available,Not Available,3.746,COUR,
25.426666,1.2579156,0.44139433,0.0253,Not Available,1.81,0.32396,19.475,Not Available,0.064,1.013,0.27306,0.67244005,0.19283001,0.27042806,1.175,1.171,Not Available,Not Available,0.18003,Not Available,1173958912,0.685,Not Available,Not Available,86.408,KARO,
16.76923,13.603199,1.4816493,0.0419,Not Available,6.25,0.09236,5.502,181772880,0.287,0.156,0.11186,0.09473,0.06858,1.155568,0.407,0.289,Not Available,Not Available,0.02777,Not Available,1238212480,11.805,Not Available,Not Available,57.382,SAFT,
Not Available,-18.186998,0.680297,0.0228,Not Available,-0.73,-0.15159,17.726,-81300000,-0.207,0.866,-0.15890999,0.03031,-0.69994,2.774999,2.551,2.317,Not Available,Not Available,-0.03343,Not Available,1458187776,-11.972,Not Available,Not Available,30.031,CNNE,
Not Available,-16.884253,2.251174,Not Available,Not Available,0.36,-0.35864,27.308,57964624,-0.402,1.854,-0.47691002,0.53865004,-0.57367,3.1840785,1.947,1.165,Not Available,Not Available,-0.10049,Not Available,1258899200,-11.453,Not Available,Not Available,6.601,MXL,
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,CSWCZ,
